d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,19896.95,20365.96
1_facilities_and_construction,2018-2019,523.60,534.98
10_office_management,2017-2018,1887313.37,1935768.40
10_office_management,2018-2019,2416014.94,2453381.44
10_office_management,2019-2020,2523251.80,2500893.41
10_office_management,2020-2021,3323225.46,3158968.15
10_office_management,2021-2022,1907397.10,1772989.71
11_defence,2017-2018,27709.56,28396.92
11_defence,2018-2019,79480.50,80706.84
11_defence,2019-2020,71951.76,71814.05
11_defence,2020-2021,72098.07,68504.47
11_defence,2021-2022,36691.54,33139.80
2_professional_services,2020-2021,39692.10,37374.80
3_information_technology,2017-2018,1917222.90,1966750.44
3_information_technology,2018-2019,2272023.64,2306891.89
3_information_technology,2019-2020,2594977.25,2572905.48
3_information_technology,2020-2021,2397450.67,2279538.14
3_information_technology,2021-2022,2087821.00,1938891.16
6_industrial_products_and_services,2017-2018,583033.89,597362.86
6_industrial_products_and_services,2018-2019,341724.50,345569.39
6_industrial_products_and_services,2019-2020,8310.63,8240.50
6_industrial_products_and_services,2020-2021,196265.80,185092.13
6_industrial_products_and_services,2021-2022,62908.31,57198.25
8_security_and_protection,2017-2018,3205.10,3288.15
8_security_and_protection,2018-2019,3205.10,3254.94
8_security_and_protection,2019-2020,3213.88,3186.76
8_security_and_protection,2020-2021,3205.10,3046.99
8_security_and_protection,2021-2022,3205.10,2975.76
9_human_capital,2017-2018,1176.23,1207.24
