d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4229491.12,4337696.13
2018-2019,4898571.83,4972550.27
2019-2020,5008267.28,4965235.52
2020-2021,5840106.00,5550351.60
2021-2022,3900898.59,3056947.15
