d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2021-2022,16782.39,15774.17
it_consulting_services,2022-2023,3836.17,3394.80
it_devices_equipment,2019-2020,14460.80,14130.73
it_devices_equipment,2021-2022,12962.89,12028.19
it_other,2021-2022,168687.93,157756.69
