d_fiscal_year,total,total_constant_2019_dollars
2017-2018,102481.32,105408.03
2018-2019,290443.70,296940.66
2019-2020,58972.05,58178.32
2020-2021,190279.25,179880.93
2021-2022,538569.01,497126.59
2022-2023,1281497.78,1145976.68
