d_fiscal_year,total,total_constant_2019_dollars
2017-2018,524060.57,536413.77
2018-2019,4349557.52,4417186.79
2019-2020,4398216.64,4361100.20
2020-2021,4487623.29,4265283.93
2021-2022,4835039.35,4489068.11
