normalized_vendor_name,original_vendor_name
MORIYAMA TESHIMA ARCHITECTS,Moriyama & Teshima Architects
MORIYAMA TESHIMA ARCHITECTS,MORIYAMA & TESHIMA ARCHITECTS
MORIYAMA TESHIMA ARCHITECTS,"MORIYAMA & TESHIMA, ARCHITECTS"
