d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,524060.57
1_facilities_and_construction,2018-2019,4347320.64
1_facilities_and_construction,2019-2020,4359231.11
1_facilities_and_construction,2020-2021,4487623.29
2_professional_services,2018-2019,2236.87
2_professional_services,2019-2020,38985.53
