owner_org,d_fiscal_year,total
nrcan-rncan,2018-2019,2236.874418604651
nrcan-rncan,2019-2020,38985.52558139535
pc,2020-2021,109023.81684081131
pwgsc-tpsgc,2017-2018,523016.1710466583
pwgsc-tpsgc,2018-2019,4338656.873455234
pwgsc-tpsgc,2019-2020,4350543.604615385
pwgsc-tpsgc,2020-2021,4338656.873455234
