owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,3909562.54,4023340.89
dfo-mpo,2018-2019,2550982.87,2593981.71
dfo-mpo,2019-2020,2599715.13,2559355.40
dfo-mpo,2020-2021,1889956.91,1802712.85
dfo-mpo,2021-2022,628818.97,580194.97
dnd-mdn,2017-2018,2168104.91,2228432.47
dnd-mdn,2018-2019,1368394.09,1403315.94
dnd-mdn,2019-2020,324605.66,320105.54
dnd-mdn,2020-2021,510694.25,486882.86
dnd-mdn,2021-2022,109134.66,103984.43
pwgsc-tpsgc,2017-2018,265035.87,273100.17
pwgsc-tpsgc,2018-2019,593227.07,602515.69
pwgsc-tpsgc,2019-2020,324425.18,321821.63
