d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1802547.03,1848328.28
2018-2019,2186447.29,2213866.68
2019-2020,1695002.27,1692204.86
2020-2021,1040991.07,1006197.60
2021-2022,1957019.43,1118106.79
