d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,54250.59
1_facilities_and_construction,2018-2019,65590.28
1_facilities_and_construction,2020-2021,171421.73
11_defence,2017-2018,897.8581875563569
11_defence,2018-2019,25209.095266005406
11_defence,2019-2020,25278.161280432818
11_defence,2020-2021,25209.095266005406
2_professional_services,2019-2020,66119.07412944394
2_professional_services,2020-2021,189943.15945913095
3_information_technology,2017-2018,10814357.720176497
3_information_technology,2018-2019,5563575.914641472
3_information_technology,2019-2020,8387424.931122788
3_information_technology,2020-2021,7287581.628942471
6_industrial_products_and_services,2017-2018,486296.796185567
6_industrial_products_and_services,2018-2019,249923.94351890034
6_industrial_products_and_services,2019-2020,798205.0403645084
6_industrial_products_and_services,2020-2021,365507.97230215825
