owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,897.86,922.60
dnd-mdn,2018-2019,37039.10,37694.54
dnd-mdn,2019-2020,25278.16,25075.30
dnd-mdn,2020-2021,25209.10,24033.71
ic,2017-2018,7072.04,7295.44
nrc-cnrc,2017-2018,354621.24,365192.82
nrc-cnrc,2018-2019,259138.19,262713.23
nrc-cnrc,2019-2020,786829.43,774398.28
nrc-cnrc,2020-2021,536929.70,511102.50
nrc-cnrc,2021-2022,92936.23,86679.73
nrcan-rncan,2017-2018,185926.15,191153.75
nrcan-rncan,2018-2019,44546.04,45253.95
nrcan-rncan,2019-2020,77494.68,76027.71
nrcan-rncan,2020-2021,189943.16,181086.96
nrcan-rncan,2021-2022,200429.17,187433.36
rcmp-grc,2017-2018,6123793.60,6311452.97
ssc-spc,2017-2018,4683492.08,4827036.25
ssc-spc,2018-2019,5565472.43,5664467.92
ssc-spc,2019-2020,8503112.44,8433860.57
ssc-spc,2020-2021,7293243.95,6953179.93
ssc-spc,2021-2022,6302889.34,5897267.03
