d_most_recent_category,total,percentage
3_information_technology,157785405.52,0.9166
11_defence,13150025.83,0.0764
1_facilities_and_construction,599801.05,0.0035
2_professional_services,221362.95,0.0013
10_office_management,184042.90,0.0011
9_human_capital,160439.47,9e-4
6_industrial_products_and_services,37622.35,2e-4
