owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,67974.97,70058.35
aafc-aac,2018-2019,135799.84,138134.13
aafc-aac,2019-2020,128484.19,127355.86
aafc-aac,2020-2021,80360.09,76613.26
aafc-aac,2021-2022,131609.24,123606.68
aandc-aadnc,2017-2018,76329.92,78483.62
aandc-aadnc,2018-2019,491568.03,496795.50
aandc-aadnc,2019-2020,104694.83,102454.99
aandc-aadnc,2020-2021,196822.50,187883.58
acoa-apeca,2018-2019,13776.75,13963.61
acoa-apeca,2019-2020,355994.25,355594.64
acoa-apeca,2020-2021,12388.89,11843.27
acoa-apeca,2021-2022,6777.78,6445.93
atssc-scdata,2017-2018,6440.05,6618.72
atssc-scdata,2018-2019,9074.62,9294.81
cannor,2021-2022,164742.43,150928.54
cas-satj,2017-2018,364764.94,374816.80
cas-satj,2020-2021,34401.65,32875.41
cas-satj,2021-2022,56869.67,53451.20
cbsa-asfc,2017-2018,2811096.60,2898431.91
cbsa-asfc,2018-2019,1916509.00,1951542.83
cbsa-asfc,2019-2020,1935125.13,1919213.65
cbsa-asfc,2020-2021,1803245.30,1719827.68
cbsa-asfc,2021-2022,1828964.35,1706459.47
ccohs-cchst,2020-2021,12617.87,11967.32
ccohs-cchst,2021-2022,21786.40,19809.73
cer-rec,2017-2018,734.70,754.94
cer-rec,2018-2019,295234.86,298706.32
cer-rec,2019-2020,4537.24,4491.50
cer-rec,2020-2021,117235.51,111774.13
cer-rec,2021-2022,9043.50,8222.99
cfia-acia,2017-2018,12915.49,13271.40
cfia-acia,2018-2019,55970.92,57095.67
cfia-acia,2019-2020,25175.37,25266.94
chrc-ccdp,2021-2022,21975.68,20785.50
cic,2017-2018,1194124.34,1230777.39
cic,2018-2019,1546416.78,1570732.67
cic,2019-2020,1187384.32,1178185.32
cic,2020-2021,1106617.36,1055314.10
cic,2021-2022,1450115.72,1355503.30
cihr-irsc,2017-2018,51588.90,53170.06
cihr-irsc,2018-2019,51588.90,52531.89
cihr-irsc,2019-2020,61717.73,61204.31
cihr-irsc,2020-2021,74580.40,71021.99
cihr-irsc,2021-2022,67224.66,62905.51
cnsc-ccsn,2017-2018,79102.01,81404.57
cnsc-ccsn,2018-2019,99017.83,101012.97
cnsc-ccsn,2019-2020,89201.85,88190.81
cnsc-ccsn,2020-2021,100551.32,95832.83
cnsc-ccsn,2021-2022,111878.33,103480.43
cra-arc,2017-2018,239277.94,246765.69
cra-arc,2018-2019,63414.43,64626.48
cra-arc,2019-2020,78595.51,77969.53
cra-arc,2020-2021,1781982.93,1701043.72
cra-arc,2021-2022,1060822.81,993200.80
crtc,2017-2018,20958.87,21600.02
crtc,2018-2019,28226.62,28487.99
crtc,2019-2020,37166.83,36747.32
crtc,2020-2021,25733.74,24467.01
crtc,2021-2022,58895.90,54924.65
csc-scc,2017-2018,101274.34,104345.02
csc-scc,2018-2019,99598.95,101419.51
csc-scc,2019-2020,103016.55,102142.32
csc-scc,2020-2021,326689.68,311470.83
csc-scc,2021-2022,302132.17,280616.90
csps-efpc,2017-2018,14475.30,14874.20
csps-efpc,2018-2019,193719.97,195670.69
csps-efpc,2019-2020,152999.05,149885.70
csps-efpc,2020-2021,74757.47,71252.63
dfatd-maecd,2017-2018,467951.70,481321.80
dfatd-maecd,2018-2019,13105.74,13400.36
dfatd-maecd,2020-2021,96504.00,92369.70
dfatd-maecd,2021-2022,253096.50,236471.91
dfo-mpo,2017-2018,85515.28,88010.02
dfo-mpo,2018-2019,72279.59,73450.99
dfo-mpo,2019-2020,110927.72,108763.20
dfo-mpo,2020-2021,149829.03,142679.78
dfo-mpo,2021-2022,194384.73,177613.94
dnd-mdn,2017-2018,396166.95,408175.51
dnd-mdn,2018-2019,1301236.96,1322434.13
dnd-mdn,2019-2020,1544529.75,1530517.15
dnd-mdn,2020-2021,4091074.24,3883263.23
dnd-mdn,2021-2022,1666223.17,1564332.67
ec,2018-2019,583417.03,590686.88
ec,2019-2020,27885.49,27291.02
ec,2020-2021,75761.62,72300.90
ec,2021-2022,157412.02,145317.42
elections,2017-2018,56412.57,58158.09
elections,2018-2019,184371.10,187205.66
elections,2019-2020,210729.74,210771.20
elections,2020-2021,26938.99,25700.91
elections,2021-2022,13533.70,12843.40
esdc-edsc,2017-2018,871062.94,897775.41
esdc-edsc,2018-2019,610243.31,621244.86
esdc-edsc,2019-2020,789986.40,782956.79
esdc-edsc,2020-2021,1333915.63,1270003.78
esdc-edsc,2021-2022,1118062.09,1043648.32
fcac-acfc,2019-2020,50568.85,49391.73
fcac-acfc,2020-2021,55136.25,52393.01
fin,2017-2018,8933.32,9212.56
fin,2019-2020,12271.58,11979.26
fin,2020-2021,2300.92,2168.38
fin,2021-2022,278398.38,254821.23
fintrac-canafe,2019-2020,149125.10,147928.36
fintrac-canafe,2020-2021,148717.66,141783.62
hc-sc,2019-2020,685568.54,670079.82
hc-sc,2020-2021,2094844.03,1997973.72
hc-sc,2021-2022,2791244.40,2591526.04
ic,2017-2018,12906.83,13299.49
ic,2018-2019,676614.94,684732.64
ic,2019-2020,1811594.65,1793362.31
ic,2020-2021,5823871.81,5575687.68
ic,2021-2022,865035.88,805820.44
infc,2018-2019,14119.46,14326.23
