owner_org,d_fiscal_year,total
esdc-edsc,2017-2018,390488222.75557923
esdc-edsc,2018-2019,390488222.75557923
esdc-edsc,2019-2020,736408.431426225
esdc-edsc,2020-2021,734396.3865316178
