d_fiscal_year,total,total_constant_2019_dollars
2017-2018,423850801.46,434834162.26
2018-2019,423850801.46,430442308.22
2019-2020,34190391.46,33901859.59
2020-2021,34096975.09,32414980.96
2021-2022,34096975.09,26672857.44
