d_vendor_name,overall_total
ACUMEN SOLUTIONS,673141
ALITHYA GROUP,618630.4149659864
ALITHYA,584007.8327272726
CORADIX TECHNOLOGY CONSULTING,581213.1780821917
GROUPE ALITHYA,565709.9616788321
RAINMAKER CONSULTING SERVICES,422648.25
ECOLE DE LANGUES LA CITE,238204
SOFTCHOICE,233504.77246575343
PWGSC DESKTOP PUBLISHING,223460.88999999998
BELL CANADA,216698.129355042
PAMELA RYDER LAHEY,187641.4721141375
LEXUM,186781.66168763879
KAMELEONS CIE PWGSC DESKTOP PUBLISHING,179946.1973411602
LAZHAR FARZA,176866.28424657535
MCIS LANGUAGE SOLUTIONS,151746.97259400893
OMNI DIVERSA,151746.97259400893
LEO PISCES SERVICES GROUPE,141527.37117857143
LEO PISCES,136235.14918293565
MICROSOFT CANADA,131385.59738138685
NISHA TECHONOLOGIES,123197.09999999999
CANADA POST,113648.5
SOFTSIM TECHNOLOGIES,108208.8
SSC IT PRO,103823.36999999998
FLORENCE SAINT CLAIRE,103514.98
LOUISE GAGNE,98987.83465753424
ROGERS,97368.54473491774
CENTRE DE FORMATION PROFESSIONNELLE ET LINGUISTIQUE CARON,93790
GRAND TOY,92800
FREEBALANCE,90592.45
SOCIETE GAMMA,80206.26312880043
ESTELLE CARDIN TREMBLAY,79174.48000000001
LA CITE UNIVERSITAIRE FRANCOPHONE,76388
MARIE ST JEAN,75432.68561643835
MARTYNE RIOUX,74115.61
OPENTEXT,70794.01542465754
ROGER GRANT,70173
ITEX,67416.50323287671
LEO PISCES SERVICES GROUP,66105
LIONBRIDGE,66012.46898263028
RIMA MAJAESS,65360.624109589044
SUZANNE OUELLET,63375.294383561646
ADVANCED BUSINESS INTERIOR,61259.11
FRANCOIS DECOSTE,60704.14178082192
PETER SOLOMON,58479.5
CHANTAL THERIAULT,58397.161643835614
RICOH,58035.66855572582
CLAIRE FORTIN,57703.06136986301
QUANTUM MANAGEMENT SERVICES,57597.755681818184
ADELE WALSH,57287.05273972604
EXCEL HUMAN RESOURCES,57048.877007706826
ECOLE DE LANGUE GLYNN,56571.20547945206
MARK BERLIN,52250
ANDREE BRUNET,50804.799999999996
DAVID RUSHTON,49521
COPEM,49042.00000000001
CENTRE DE FORMATION PROFESSIONNELLE ET LINGUISTIQUEN CARON,47912
LISA JOLY,47860
FRANCINE DESJARLAIS,47813.550684931506
IROSOFT,47408.55367631297
LEXUM INFORMATIQUE JURIDIQUE,46330
OLIVIER DE COLOMBEL,44602.64794520548
SONYA NOTTURNO,43742.3
MIVILLE TREMBLAY,43355.76
GRAND AND TOY,40510.5
CANLINE MEDIA,38646
BENOIT REID,38558.61
UNIVERSITE SAINTE ANNE,38119.234246575346
MARIE LOUISE TOMAS,37972.44260273973
9198 5119 QUEBEC,37855
BESTBUY CANADA,37312.38
ZAYO CANADA,36612
MAGDALENA GALICKA ZABLOTNI,35227.75
COLLEGE DE L ILE,34888.20821917808
CORPORATE RENAISSANCE GROUP,34866.149999999994
PROMAXIS,34865.9
PPI MANAGEMENT,34433.36
THE TRI GROUP,33224.45255474452
GLENDON EXTENDED LEARNING GLENDON CAMPUS YORK UNIVERSITY,33193.75
PHILIPPE CLOUTIER,32986.16
LORRAINE CSENGE,32148.5
GLENDON CONTINUING EDUCATION,31238.85
ANDRE BRUNET,28897.35068493151
UNIVERSITE REGINA LA CITE UNIVERSITAIRE FRANCOPHONE,28476
CREATECH,28250
PITNEY BOWES,28250
ABIGAIL LARA,25715.00753424657
RHEA,24973
ALEXANDER EDWARDS,24860
BOISJOLY BEDARD ET ASSOCIES,24860
EDUCALOI,24820
HILL+KNOWLTON STRATEGIES,24729.999999999996
RIM MAJAESS,24679.2
COPEM CONSULTING,24521
CONVERART CONSULTING,24408
BEVA GLOBAL MANAGEMENT,24396.699999999997
ECOLE DE LANGUE LA CITE,24274.257534246575
12349221 CANADA,24126.1501369863
ANN ROUNTHWAITE,23690
PATRICK GLYNN,23504
ERNST YOUNG,23340
