d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2936924.19,3025210.35
2018-2019,2405181.18,2446955.92
2019-2020,3125622.86,3092762.82
2020-2021,2420042.23,2306654.21
2021-2022,3067667.16,2862614.97
