owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,40318.40,38829.56
cfia-acia,2017-2018,878968.44,907775.65
ic,2017-2018,26103.00,26848.46
ic,2018-2019,197153.93,200522.40
nrc-cnrc,2017-2018,2271956.33,2341207.19
nrc-cnrc,2018-2019,1389272.01,1421640.38
nrc-cnrc,2019-2020,901132.80,893664.23
nrc-cnrc,2020-2021,923914.24,879862.64
nrc-cnrc,2022-2023,62155.65,55465.33
pwgsc-tpsgc,2017-2018,84601.95,87065.25
pwgsc-tpsgc,2018-2019,21926.14,22177.21
pwgsc-tpsgc,2020-2021,89464.36,85600.81
pwgsc-tpsgc,2021-2022,68647.60,62658.89
pwgsc-tpsgc,2022-2023,222312.03,197551.33
