d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3261629.72,3346593.39
2018-2019,1608352.08,1637311.62
2019-2020,901132.80,893224.54
2020-2021,1053697.00,1002464.06
2021-2022,68647.60,34862.70
