d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1184961.59,1221473.36
1_facilities_and_construction,2018-2019,856545.79,872645.63
1_facilities_and_construction,2019-2020,779232.60,773016.68
1_facilities_and_construction,2020-2021,802103.55,763608.68
1_facilities_and_construction,2021-2022,2129.05,2016.20
1_facilities_and_construction,2022-2023,45171.62,40329.07
2_professional_services,2017-2018,2656768.76,2738892.35
2_professional_services,2018-2019,2656768.76,2707680.80
2_professional_services,2019-2020,2773126.11,2750461.23
2_professional_services,2020-2021,2712736.43,2583392.75
