normalized_vendor_name,original_vendor_name
ARCHITECTURE EVOQ,THE ARCOP GROUP / GERSOVITZ MOSS
ARCHITECTURE EVOQ,FGMDA/NFOE ARCHITECTES
ARCHITECTURE EVOQ,Fgmda/Nfoe Architectes
ARCHITECTURE EVOQ,Fgmda/St-Gelais Montminy
ARCHITECTURE EVOQ,FGMDA/ST-GELAIS MONTMINY
ARCHITECTURE EVOQ,ARCHITECTURE EVOQ INC.
ARCHITECTURE EVOQ,Architecture Evoq Inc.
ARCHITECTURE EVOQ,"FOURNIER, GERSOVITZ, MOSS, DROLET &"
ARCHITECTURE EVOQ,EVOQ + STGM ARCHITECTS IN JOINT VEN
ARCHITECTURE EVOQ,"Fournier, Gersovitz, Moss, Drolet &"
ARCHITECTURE EVOQ,Architecture EVOQ inc.
ARCHITECTURE EVOQ,Fournier Gersovitz Moss et Associes
ARCHITECTURE EVOQ,FOURNIER GERSOVITZ MOSS ET ASSOCIES ARCHITECTES
