owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,853247.84,771322.45
aafc-aac,2022-2023,207529.88,183652.61
cbsa-asfc,2021-2022,1183.91,1070.24
cbsa-asfc,2022-2023,7324.20,6553.73
dnd-mdn,2017-2018,117498.55,121168.89
dnd-mdn,2018-2019,122732.19,124412.68
dnd-mdn,2019-2020,67793.64,67399.86
dnd-mdn,2020-2021,46587.32,44442.79
dnd-mdn,2021-2022,23162.21,21534.50
dnd-mdn,2022-2023,225775.78,200664.33
nrc-cnrc,2017-2018,31662.60,32643.62
nrc-cnrc,2021-2022,2783085.25,2581168.81
nrc-cnrc,2022-2023,322498.35,290288.05
nrcan-rncan,2017-2018,56330.50,57939.21
nrcan-rncan,2022-2023,211698.20,187860.41
phac-aspc,2020-2021,3034500.00,2919306.45
phac-aspc,2022-2023,174916.45,156120.33
