d_fiscal_year,total,total_constant_2019_dollars
2017-2018,205491.65,211699.03
2018-2019,122732.19,124309.00
2019-2020,67793.64,67404.44
2020-2021,3081087.32,2961932.09
2021-2022,3708373.60,3439986.65
