owner_org,d_fiscal_year,total
aafc-aac,2019-2020,23871.260000000002
cfia-acia,2018-2019,684657.5342465753
cfia-acia,2019-2020,15342.465753424658
cic,2020-2021,39522.79493613139
csps-efpc,2017-2018,16019.189999999999
dfatd-maecd,2019-2020,28976
dfatd-maecd,2020-2021,39776
dfo-mpo,2019-2020,68982.07
dfo-mpo,2020-2021,39408.75
dnd-mdn,2018-2019,25080.9
esdc-edsc,2017-2018,7031929.797977168
esdc-edsc,2018-2019,5908993.927130426
esdc-edsc,2019-2020,6115803.56096447
esdc-edsc,2020-2021,7010083.6842744695
jus,2018-2019,176754.87465753424
jus,2019-2020,293015.58904109587
jus,2020-2021,220161.98630136985
nrc-cnrc,2017-2018,16826.62056546149
nrc-cnrc,2018-2019,8807.376393442622
rcmp-grc,2018-2019,11299.720000000001
ssc-spc,2017-2018,1672299.1367403315
ssc-spc,2018-2019,749190.0132596685
