normalized_vendor_name,original_vendor_name
UNITED RENTALS OF CANADA,UNITED RENTALS OF CANADA
UNITED RENTALS OF CANADA,UNITED RENTALS OF CANADA INC
UNITED RENTALS OF CANADA,"UNITED RENTALS OF CANADA, INC."
UNITED RENTALS OF CANADA,United Rentals of Canada
UNITED RENTALS OF CANADA,UNITED RENTALS OF CANADA INC.
UNITED RENTALS OF CANADA,"United Rentals of Canada, Inc."
UNITED RENTALS OF CANADA,United Rentals of Canada Inc
UNITED RENTALS OF CANADA,United Rental of Canada Inc
UNITED RENTALS OF CANADA,United Rentals of Canada Inc.
UNITED RENTALS OF CANADA,United Rentals of Canada Ltd.
UNITED RENTALS OF CANADA,United Rentals of Canada INC
UNITED RENTALS OF CANADA,United Rental of Canada Inc.
UNITED RENTALS OF CANADA,United rentals of canada ltd
UNITED RENTALS OF CANADA,United Rentals fo Canada Inc.
UNITED RENTALS OF CANADA,"UNITED RENTALS OF CANADA, INC"
UNITED RENTALS OF CANADA,United Rentals of Canada LTD
UNITED RENTALS OF CANADA,UNITED RENTAL OF CANADA
UNITED RENTALS OF CANADA,United rentals of Canada Inc.
UNITED RENTALS OF CANADA,UNITED RENTAL OF CANADA INC.
UNITED RENTALS OF CANADA,UNITED RENTALS OF CANADA LTD
UNITED RENTALS OF CANADA,"United Rentals of Canada, Ltd."
UNITED RENTALS OF CANADA,United Rentals Canada Inc
