owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,4606.59,4495.11
aafc-aac,2020-2021,120350.18,114411.38
csc-scc,2018-2019,7655.28,7738.40
csc-scc,2019-2020,472040.59,460886.84
csc-scc,2020-2021,1078550.99,1021406.22
dfatd-maecd,2018-2019,25690.01,26247.98
dfo-mpo,2020-2021,5840.81,5499.82
dfo-mpo,2021-2022,21640.97,20236.12
dnd-mdn,2017-2018,2435113.62,2493033.76
dnd-mdn,2018-2019,1638055.79,1669814.85
dnd-mdn,2019-2020,1130146.07,1127004.70
dnd-mdn,2020-2021,1312255.08,1245229.39
dnd-mdn,2021-2022,608624.80,568162.72
ec,2019-2020,11113.89,10999.59
ec,2021-2022,63823.26,57645.16
pc,2018-2019,38332.67,38709.83
pc,2019-2020,40225.32,39251.84
pc,2020-2021,64572.22,61218.29
pch,2018-2019,12654.00,12897.36
pwgsc-tpsgc,2018-2019,1206966.42,1225037.52
pwgsc-tpsgc,2019-2020,36835.74,36412.91
rcmp-grc,2020-2021,18458.52,17720.81
rcmp-grc,2021-2022,36129.57,34062.43
ssc-spc,2019-2020,111324.14,108986.71
ssc-spc,2020-2021,487943.11,464312.06
