owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2020-2021,2995532.45,2860474.79
dnd-mdn,2021-2022,83467.55,79528.59
pwgsc-tpsgc,2020-2021,1098130.34,1050941.16
pwgsc-tpsgc,2021-2022,411316.83,384894.27
