d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2019-2020,14030.76,13696.54
it_other,2019-2020,116831.40,114048.39
it_software_licensing,2018-2019,82232.36,82933.66
it_software_licensing,2019-2020,81773.58,80894.08
