d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,278.37,284.94
1_facilities_and_construction,2018-2019,11289.63,11465.20
1_facilities_and_construction,2019-2020,406548.37,401413.31
1_facilities_and_construction,2020-2021,523053.67,497234.55
1_facilities_and_construction,2021-2022,548115.03,370946.09
11_defence,2017-2018,193035.76,198037.95
11_defence,2019-2020,31752.00,31864.90
11_defence,2020-2021,109074.94,102706.93
11_defence,2021-2022,1415287.77,1107129.56
3_information_technology,2019-2020,130862.16,127695.23
3_information_technology,2021-2022,55483.12,11686.53
4_medical,2018-2019,11554.25,11667.93
6_industrial_products_and_services,2017-2018,745910.04,765865.14
6_industrial_products_and_services,2018-2019,269765.14,273320.30
6_industrial_products_and_services,2019-2020,294125.99,290025.51
6_industrial_products_and_services,2020-2021,435623.75,412406.57
6_industrial_products_and_services,2021-2022,621980.80,399618.22
