owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,70653.35,72907.69
aafc-aac,2018-2019,53414.54,53962.03
aafc-aac,2019-2020,86095.40,84130.26
atssc-scdata,2017-2018,155808.99,160258.66
atssc-scdata,2018-2019,673124.94,686349.26
atssc-scdata,2019-2020,51480.32,50899.09
cas-satj,2018-2019,258317.68,260730.79
cas-satj,2019-2020,193346.16,191239.07
cas-satj,2020-2021,49178.59,46851.15
cbsa-asfc,2017-2018,2245.38,2309.51
cbsa-asfc,2018-2019,67511.25,68408.49
cbsa-asfc,2019-2020,79534.09,77740.26
cbsa-asfc,2020-2021,119754.11,113720.64
cbsa-asfc,2021-2022,44808.77,41246.12
cbsa-asfc,2022-2023,28428.54,25185.96
ced-dec,2019-2020,14529.36,14371.02
cer-rec,2019-2020,14836.76,14498.11
cfia-acia,2017-2018,112249.31,115547.56
cfia-acia,2018-2019,97735.84,99913.25
cfia-acia,2021-2022,29824.41,27422.50
cic,2017-2018,576295.62,593282.89
cic,2018-2019,500342.90,511093.44
cic,2019-2020,133182.84,131567.34
cic,2020-2021,364142.39,345253.21
cic,2021-2022,296584.44,278334.08
cic,2022-2023,42001.83,37437.98
cihr-irsc,2017-2018,74279.00,76714.35
cihr-irsc,2018-2019,20118.00,20394.00
cra-arc,2017-2018,808152.98,831442.42
cra-arc,2018-2019,368879.89,376640.32
cra-arc,2019-2020,1862770.88,1830342.11
cra-arc,2020-2021,2524106.38,2399766.44
cra-arc,2021-2022,2266481.93,2111574.27
cra-arc,2022-2023,3608969.26,3223423.55
csc-scc,2017-2018,2083732.52,2143240.74
csc-scc,2018-2019,4493098.97,4583581.17
csc-scc,2019-2020,5393797.33,5318777.33
csc-scc,2020-2021,1601497.42,1523241.60
csc-scc,2021-2022,1524448.48,1409930.39
csc-scc,2022-2023,3300473.33,2940270.19
csps-efpc,2018-2019,26615.32,26907.70
csps-efpc,2019-2020,43351.53,43389.46
cta-otc,2017-2018,54016.34,55558.96
cta-otc,2018-2019,51169.39,51884.01
