d_fiscal_year,total,total_constant_2019_dollars
2017-2018,24407146.76,25140745.43
2018-2019,32119047.46,32662574.23
2019-2020,28416205.66,28056198.73
2020-2021,18901304.66,17955461.64
2021-2022,20416211.55,18932339.09
2022-2023,24895864.64,22198346.87
