owner_org,d_fiscal_year,total
aafc-aac,2017-2018,70653.34674698795
aafc-aac,2018-2019,53414.54
aafc-aac,2019-2020,86095.40000000001
atssc-scdata,2017-2018,155808.99061559423
atssc-scdata,2018-2019,673124.9378626667
atssc-scdata,2019-2020,51480.32152173914
cas-satj,2018-2019,258317.68
cas-satj,2019-2020,193346.15999999997
cas-satj,2020-2021,49178.59
cbsa-asfc,2017-2018,2245.3817948717947
cbsa-asfc,2018-2019,67511.2482051282
cbsa-asfc,2019-2020,79534.09
cbsa-asfc,2020-2021,119754.10627906976
ced-dec,2019-2020,14529.359999999999
cer-rec,2019-2020,14836.760000000002
cfia-acia,2017-2018,112249.3068590748
cfia-acia,2018-2019,97735.84314092521
cic,2017-2018,576295.6170444578
cic,2018-2019,500342.9000810482
cic,2019-2020,133182.83595846448
cic,2020-2021,364142.3925393129
cihr-irsc,2017-2018,74279
cihr-irsc,2018-2019,20118
cra-arc,2017-2018,808154.792865839
cra-arc,2018-2019,368881.694590593
cra-arc,2019-2020,1862772.696477101
cra-arc,2020-2021,2531426.6139622456
csc-scc,2017-2018,2083732.516760204
csc-scc,2018-2019,4493098.969393642
csc-scc,2019-2020,5393797.333846154
csc-scc,2020-2021,1601497.42
csps-efpc,2018-2019,26615.323824701194
csps-efpc,2019-2020,43351.5261752988
cta-otc,2017-2018,54016.34
cta-otc,2018-2019,51169.39
dfatd-maecd,2017-2018,654164.98
dfatd-maecd,2018-2019,191749.83352272728
dfatd-maecd,2019-2020,529732.6317241862
dfatd-maecd,2020-2021,1988995.430150623
dfo-mpo,2017-2018,328201.16
dfo-mpo,2018-2019,1549465.5999999999
dfo-mpo,2019-2020,619440.2899999999
dfo-mpo,2020-2021,127214.57999999999
dnd-mdn,2017-2018,401756.17313587974
dnd-mdn,2018-2019,531933.752578406
dnd-mdn,2019-2020,583221.1976190476
dnd-mdn,2020-2021,562770.4562820513
ec,2017-2018,77134.51
ec,2018-2019,93759.4092857143
ec,2019-2020,283424.9307142857
ec,2020-2021,1414.295865633075
elections,2017-2018,57628.170000000006
elections,2019-2020,77699.61438053097
elections,2020-2021,52375.29561946903
esdc-edsc,2017-2018,2315062.03187008
esdc-edsc,2018-2019,605696.0525434219
esdc-edsc,2019-2020,1201121.1646858496
esdc-edsc,2020-2021,3516024.8417376094
hc-sc,2017-2018,46137.95332493703
hc-sc,2018-2019,155119.406675063
hc-sc,2019-2020,228418.5656626506
hc-sc,2020-2021,557433.0237805565
ic,2017-2018,344570
ic,2019-2020,24984.56
infc,2017-2018,845198.5
infc,2018-2019,46664.170000000006
irb-cisr,2019-2020,423644.4100443459
irb-cisr,2020-2021,32902.4299556541
isc-sac,2017-2018,13354.43
isc-sac,2020-2021,12287.33165137615
jus,2017-2018,69496.2891724138
jus,2018-2019,126633.01000000001
jus,2019-2020,231745.7186904762
jus,2020-2021,115403.50130952381
mgerc-ceegm,2018-2019,18433.629999999997
nfb-onf,2019-2020,796155.34
nrc-cnrc,2017-2018,17956.11861111111
nrc-cnrc,2018-2019,56711.34138888888
nrc-cnrc,2019-2020,80546.29685430463
nrc-cnrc,2020-2021,11235.653145695365
nrcan-rncan,2017-2018,111114.81
nrcan-rncan,2018-2019,162573.80000000002
nrcan-rncan,2019-2020,72823.17515133416
nrcan-rncan,2020-2021,51560.96484866584
nserc-crsng,2019-2020,140823.43
nsira-ossnr,2019-2020,13771.33
nsira-ossnr,2020-2021,24959.1
ocol-clo,2018-2019,14150.2
ocol-clo,2019-2020,14989.710000000003
ocol-clo,2020-2021,11531.26
oic-ci,2017-2018,85088.88
oic-ci,2018-2019,40365.2178125
oic-ci,2019-2020,21061.2721875
opc-cpvp,2019-2020,14739
opc-cpvp,2020-2021,83309.19
pc,2017-2018,41041.03
pc,2018-2019,28175.46
pc,2019-2020,281313.7097285068
pc,2020-2021,148532.1302714932
pch,2017-2018,129196.24999999999
pch,2018-2019,62908.299999999996
pco-bcp,2017-2018,231242.8494470046
pco-bcp,2018-2019,1028354.0136395765
pco-bcp,2019-2020,285476.4569134189
phac-aspc,2020-2021,17941.19
ppsc-sppc,2017-2018,111967.1
ppsc-sppc,2018-2019,54619.789999999986
ppsc-sppc,2020-2021,11840.44
pwgsc-tpsgc,2017-2018,13481766.042222764
pwgsc-tpsgc,2018-2019,19390879.79024309
pwgsc-tpsgc,2019-2020,13404522.19377826
pwgsc-tpsgc,2020-2021,6165725.658908043
rcmp-grc,2017-2018,410266.7250514811
rcmp-grc,2018-2019,418355.6288133664
rcmp-grc,2019-2020,100623.74293309086
rcmp-grc,2020-2021,216948.82269815914
ssc-spc,2018-2019,152233.34628318585
ssc-spc,2019-2020,176441.80371681415
ssc-spc,2020-2021,341569.48
statcan,2017-2018,194691.0484042553
statcan,2018-2019,158085.66999999998
statcan,2019-2020,109490.39
swc-cfc,2017-2018,13515.77317269076
tbs-sct,2017-2018,42977.86
tbs-sct,2018-2019,46817.51
tbs-sct,2019-2020,59348.93000000001
tbs-sct,2020-2021,0
tc,2017-2018,279792.5341353384
tc,2018-2019,129079.41573529411
tc,2019-2020,227343.78426470587
tc,2020-2021,72028.44084773799
vac-acc,2017-2018,111537.64
vac-acc,2018-2019,448369.67
vac-acc,2019-2020,519016.1214942529
vac-acc,2020-2021,63790.07850574712
vrab-tacra,2017-2018,19869.01
