d_most_recent_category,total,percentage
3_information_technology,11000987.57,0.9548084123282813
11_defence,462287.60,0.04012331470081329
8_security_and_protection,29651.22,0.0025735174663413206
6_industrial_products_and_services,28743.75,0.0024947555045640216
