d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,17931.5
11_defence,2018-2019,206610.08
11_defence,2019-2020,184913.0222615804
11_defence,2020-2021,52832.99458773469
3_information_technology,2017-2018,2880682.9746291754
3_information_technology,2018-2019,4839406.754871013
3_information_technology,2019-2020,1644139.4673684149
3_information_technology,2020-2021,1636758.3755216748
6_industrial_products_and_services,2019-2020,2356.0450819672133
6_industrial_products_and_services,2020-2021,26387.70491803279
8_security_and_protection,2017-2018,10076.997262773722
8_security_and_protection,2018-2019,10076.997262773722
8_security_and_protection,2019-2020,9497.224817518249
