d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2908691.47,2997155.52
2018-2019,5056093.83,5152358.48
2019-2020,1840905.76,1824887.66
2020-2021,1715979.08,1629576.78
2021-2022,1154015.70,1073007.60
2022-2023,5846610.04,5247691.49
