owner_org,d_fiscal_year,total
cbsa-asfc,2020-2021,405896
cpc-cpp,2017-2018,44974
cra-arc,2018-2019,6758.82202247191
cra-arc,2019-2020,16092.860251330572
cra-arc,2020-2021,28529.417726197516
crtc,2017-2018,96175.09871232876
crtc,2018-2019,27284.2120271775
crtc,2019-2020,41672.050696882245
crtc,2020-2021,65295.59712722298
csa-asc,2020-2021,24218.47
cta-otc,2017-2018,18110.662942664418
cta-otc,2018-2019,18110.662942664418
cta-otc,2019-2020,2356.0450819672133
cta-otc,2020-2021,26387.70491803279
dfatd-maecd,2020-2021,12388.48
dfo-mpo,2018-2019,145431
dnd-mdn,2017-2018,17931.5
dnd-mdn,2018-2019,206610.08
dnd-mdn,2019-2020,184913.0222615804
dnd-mdn,2020-2021,52832.99458773469
fcac-acfc,2019-2020,160838.55
fcac-acfc,2020-2021,48016.864
nserc-crsng,2017-2018,177983.1273938635
nserc-crsng,2018-2019,517245.37686331075
nserc-crsng,2019-2020,288884.2532330767
nserc-crsng,2020-2021,98274.68757824217
osgg-bsgg,2019-2020,448.0372602739726
osgg-bsgg,2020-2021,40503.67666237796
phac-aspc,2017-2018,365503.91000000003
rcmp-grc,2018-2019,10644.6
ssc-spc,2017-2018,2188013.172843092
ssc-spc,2018-2019,4124009.0782781616
ssc-spc,2019-2020,1145700.9407443695
ssc-spc,2020-2021,913635.1824276343
