d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2831132.151205027
1_facilities_and_construction,2018-2019,5318418.3460654775
1_facilities_and_construction,2019-2020,10632812.73545401
1_facilities_and_construction,2020-2021,18035375.30394503
10_office_management,2017-2018,122316.89256198346
6_industrial_products_and_services,2017-2018,1317363
