owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,8597198.31,8312728.82
dfo-mpo,2021-2022,1074779.52,992257.49
dnd-mdn,2017-2018,4230963.55,4352369.64
dnd-mdn,2018-2019,2539800.93,2577427.57
dnd-mdn,2019-2020,3269161.57,3261472.85
dnd-mdn,2020-2021,4703865.60,4576708.02
dnd-mdn,2021-2022,7414148.20,5636320.10
pwgsc-tpsgc,2017-2018,39848.50,40538.95
pwgsc-tpsgc,2018-2019,2778617.42,2817537.72
pwgsc-tpsgc,2019-2020,7363651.17,7346193.71
pwgsc-tpsgc,2020-2021,4734311.39,4634832.79
pwgsc-tpsgc,2021-2022,4734311.39,3596374.29
