normalized_vendor_name,original_vendor_name
LEONARDO,Leonardo UK Ltd
LEONARDO,LEONARDO GERMANY GMBH
LEONARDO,LEONARDO GERMANY GMBH FKA:SELEX ES GMBH
LEONARDO,LEONARDO GERMANY GMBH  FKA:SELEX ES GMBH
LEONARDO,DRS Technologies Canada Ltd.
LEONARDO,DRS Sustainment Systems Inc (DRS-SSI)
LEONARDO,DRS ICAS LLC
LEONARDO,DRS EW & NETWORK SYSTEMS INCORPORATED
LEONARDO,DRS TECHNOLOGIES CANADA LTD.
LEONARDO,"DRS C3 SYSTEMS, Inc"
LEONARDO,"DRS POWER & CONTROL TECHNOLOGIES, INC."
LEONARDO,LEONARDO UK
LEONARDO,Leonardo DRS
LEONARDO,DRS Technologies
LEONARDO,"DRS Power & Control Technologies, Inc."
LEONARDO,Leonardo MW Ltd
LEONARDO,DRS Technologies Canada Ltd
LEONARDO,"DRS Training & Control Systems, LLC."
LEONARDO,DRS TECHNOLOGIES INC.
LEONARDO,Leonardo UK Ltd.
LEONARDO,DRS Pivotal Power Inc.
LEONARDO,DRS C3 & AVIATION COMPANY
LEONARDO,DRS TECHNOLOGIES CANADA LTD
LEONARDO,DRS Training & Control Systems Inc
LEONARDO,"DRS INFRARED TECHNOLOGIES, LP"
LEONARDO,LEONARD
LEONARDO,DRS TRAINING & CONTROL SYSTEMS LLC
LEONARDO,DRS Technologies Canada Inc
LEONARDO,DRS Technologies Canada LTD
LEONARDO,DRS Technologies Canada
LEONARDO,"DRS Weather Systems, Inc."
LEONARDO,"DRS WEATHER SYSTEMS, INC"
LEONARDO,DRS Technologies Canada CO
