d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,19940.71,20362.35
it_other,2017-2018,35197.00,36300.91
it_other,2019-2020,191878.59,187498.93
it_other,2020-2021,1094307.57,1042131.73
it_other,2021-2022,365768.56,345652.39
it_other,2022-2023,1127224.51,1000957.63
it_software_licensing,2017-2018,223504.32,229956.80
