normalized_vendor_name,original_vendor_name
AIRBUS,Airbus Defense & Space SA
AIRBUS,AIRBUS HELICOPTERS CANADA LIMITED
AIRBUS,Airbus DS
AIRBUS,AIRBUS DEUTSCHLAND GmbH
AIRBUS,Airbus
AIRBUS,AIRBUS DEFENCE AND SPACE LIMITED
AIRBUS,AIRBUS DEFENCE AND SPACE GMBH
AIRBUS,Airbus Defence and Space GmbH
AIRBUS,"Airbus DS Government Solutions, INC"
AIRBUS,AIRBUS DEFENCE AND SPACE CANADA INC
AIRBUS,Airbus Defence and Space
AIRBUS,"Airbus DS Government Solutions, Inc."
AIRBUS,AIRBUS DS
AIRBUS,AIRBUS DEFENCE AND SPACE
AIRBUS,Airbus DS Geo Inc.
AIRBUS,AIRBUS DEFENCE AND SPACE SAS
AIRBUS,AIRBUS DS COMMUNICATIONS
AIRBUS,AIRBUS DEFENCE AND SPACE LTD
AIRBUS,Airbus Geo Gmbh
AIRBUS,"AIRBUS SERVICE COMPANY, INC."
AIRBUS,AIRBUS D&S Government Solutions Inc
AIRBUS,AIRBUS DS Geo Inc.
