d_fiscal_year,total,total_constant_2019_dollars
2017-2018,251808841.58,259524226.75
2018-2019,251989299.20,256620791.88
2019-2020,254153879.44,252050449.54
2020-2021,249753589.16,238107412.64
2021-2022,249386532.30,233367994.47
