d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2428689.31,2490995.87
1_facilities_and_construction,2018-2019,2289388.13,2323804.65
1_facilities_and_construction,2019-2020,2510294.95,2487066.71
1_facilities_and_construction,2020-2021,2802006.46,2669451.47
1_facilities_and_construction,2021-2022,633071.91,597676.97
2_professional_services,2019-2020,45398.55,44299.88
2_professional_services,2020-2021,146854.26,140547.70
