d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3791726.19,3907707.71
1_facilities_and_construction,2018-2019,98134.99,99928.80
1_facilities_and_construction,2019-2020,98403.86,97614.16
1_facilities_and_construction,2020-2021,937855.34,895563.32
1_facilities_and_construction,2021-2022,2202356.14,2051567.15
6_industrial_products_and_services,2017-2018,3590045.01,3700077.15
6_industrial_products_and_services,2018-2019,3590045.01,3655667.36
