d_fiscal_year,total,total_constant_2019_dollars
2017-2018,364891.47,376009.54
2018-2019,763829.85,777344.93
2019-2020,1494932.20,1480849.16
2020-2021,1783852.83,1697237.58
2021-2022,1349094.57,1256484.34
2022-2023,1253803.33,1120452.89
