owner_org,d_fiscal_year,total,total_constant_2019_dollars
pc,2017-2018,123652.70,126472.79
pc,2018-2019,107109.99,108476.87
pc,2019-2020,235899.46,235363.66
pc,2020-2021,170043.67,166470.67
pc,2021-2022,26704.13,24666.42
pwgsc-tpsgc,2017-2018,247105.78,253264.76
pwgsc-tpsgc,2018-2019,603096.62,610835.86
pwgsc-tpsgc,2019-2020,1096370.69,1094062.63
pwgsc-tpsgc,2020-2021,869187.15,844694.64
pwgsc-tpsgc,2021-2022,922854.09,711090.57
rcmp-grc,2018-2019,86568.78,87777.52
rcmp-grc,2019-2020,212551.24,211891.80
rcmp-grc,2020-2021,838313.78,809226.95
rcmp-grc,2021-2022,447478.21,364189.10
