d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1645077.25,1684691.65
2018-2019,9988335.77,10162711.46
2019-2020,242323.12,240593.91
2020-2021,153323.09,145370.39
2021-2022,275773.18,215727.60
