owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,11051.33,11390.05
cbsa-asfc,2018-2019,11051.33,11253.34
cbsa-asfc,2019-2020,11421.27,11324.41
cbsa-asfc,2020-2021,8941.47,8536.85
cra-arc,2019-2020,47618.59,46723.90
csc-scc,2017-2018,723398.94,744009.34
csc-scc,2018-2019,47424.68,48178.67
csc-scc,2019-2020,47759.67,47839.64
dnd-mdn,2017-2018,756994.13,777970.27
dnd-mdn,2018-2019,9581104.75,9788625.87
dnd-mdn,2019-2020,11187.00,11097.22
dnd-mdn,2020-2021,58404.78,55507.94
dnd-mdn,2021-2022,199231.27,186432.86
ic,2018-2019,34936.44,35234.39
nrc-cnrc,2018-2019,193057.76,195105.54
nrc-cnrc,2019-2020,47473.22,47645.89
pwgsc-tpsgc,2017-2018,109570.49,112616.30
pwgsc-tpsgc,2018-2019,120760.80,123745.96
pwgsc-tpsgc,2019-2020,76863.38,76048.78
pwgsc-tpsgc,2020-2021,85976.84,81958.98
pwgsc-tpsgc,2021-2022,76541.91,71624.94
rcmp-grc,2017-2018,44062.36,45457.15
