d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,723102.25,743028.85
1_facilities_and_construction,2018-2019,9581104.75,9788625.87
10_office_management,2017-2018,44943.21,46331.47
10_office_management,2018-2019,19997.30,20333.77
10_office_management,2019-2020,88284.64,87373.19
10_office_management,2020-2021,94918.31,90495.83
10_office_management,2021-2022,76541.91,71624.94
11_defence,2019-2020,11187.00,11097.22
11_defence,2020-2021,58404.78,55507.94
11_defence,2021-2022,199231.27,186432.86
3_information_technology,2017-2018,106467.33,109680.72
3_information_technology,2018-2019,34936.44,35234.39
5_transportation_and_logistics,2017-2018,714193.73,734451.56
5_transportation_and_logistics,2018-2019,159239.52,162844.20
5_transportation_and_logistics,2019-2020,47759.67,47839.64
6_industrial_products_and_services,2017-2018,56370.73,57950.51
6_industrial_products_and_services,2018-2019,193057.76,195105.54
6_industrial_products_and_services,2019-2020,95091.81,94369.79
