d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,283326.15,292981.94
11_defence,2018-2019,753653.22,766898.69
11_defence,2019-2020,644576.48,645113.23
11_defence,2020-2021,520909.19,495994.87
11_defence,2021-2022,1020785.96,943210.60
11_defence,2022-2023,1390216.22,1239759.26
5_transportation_and_logistics,2020-2021,14091.00,13532.01
5_transportation_and_logistics,2021-2022,109849.82,99302.49
6_industrial_products_and_services,2020-2021,43727.00,41202.89
6_industrial_products_and_services,2021-2022,160472.00,145064.13
7_travel,2022-2023,65804.91,58386.34
