owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,19890.92,20539.45
aafc-aac,2018-2019,11299.55,11457.98
aafc-aac,2019-2020,43366.16,42666.96
aafc-aac,2020-2021,234363.34,223451.16
aafc-aac,2021-2022,235741.94,220598.12
aandc-aadnc,2017-2018,22824.60,23524.16
aandc-aadnc,2018-2019,26123.52,26568.87
aandc-aadnc,2019-2020,37894.74,37647.80
aandc-aadnc,2020-2021,11683.17,11138.43
cbsa-asfc,2017-2018,430063.58,443244.70
cbsa-asfc,2018-2019,89154.80,91136.42
cbsa-asfc,2019-2020,7624.04,7651.77
cfia-acia,2017-2018,2334321.38,2405034.14
cfia-acia,2018-2019,2129069.08,2168968.94
cfia-acia,2019-2020,1656844.01,1647039.76
cfia-acia,2020-2021,565227.34,539039.83
cfia-acia,2021-2022,233683.56,218671.97
chrc-ccdp,2017-2018,24995.60,25684.41
chrc-ccdp,2018-2019,24860.00,25269.04
chrc-ccdp,2019-2020,23984.25,23412.93
cic,2017-2018,32042.47,32925.46
cic,2018-2019,264005.02,268735.64
cic,2019-2020,357069.92,355468.24
cic,2020-2021,279428.50,267300.02
cic,2021-2022,692010.41,645855.41
cnsc-ccsn,2017-2018,460289.37,474390.49
cnsc-ccsn,2018-2019,469595.31,478373.39
cnsc-ccsn,2019-2020,228189.19,226702.49
cnsc-ccsn,2020-2021,49390.09,46544.99
cpc-cpp,2017-2018,41608.65,42763.58
cpc-cpp,2018-2019,7478.55,7669.40
cpc-cpp,2019-2020,104638.00,103798.27
cpc-cpp,2021-2022,39998.61,37075.65
crtc,2017-2018,1731424.95,1784426.13
crtc,2018-2019,1815542.22,1848728.47
crtc,2019-2020,2097982.15,2080739.97
crtc,2020-2021,2528621.58,2416858.94
crtc,2021-2022,1470902.99,1376413.72
csa-asc,2017-2018,61979.73,63862.14
csa-asc,2018-2019,17120.27,17557.19
cta-otc,2021-2022,17478.29,16294.54
dfatd-maecd,2017-2018,192285.33,197942.39
dfatd-maecd,2018-2019,84327.38,85582.99
dfo-mpo,2017-2018,59217.38,61030.67
dfo-mpo,2018-2019,100020.70,101467.38
dfo-mpo,2019-2020,1448457.07,1441526.27
dfo-mpo,2020-2021,4085746.25,3897860.46
dfo-mpo,2021-2022,715259.12,669551.43
dnd-mdn,2018-2019,228706.82,231484.05
dnd-mdn,2019-2020,251881.41,250409.72
dnd-mdn,2020-2021,39139.52,37314.62
dnd-mdn,2021-2022,348588.44,323177.39
ec,2017-2018,114747.03,118240.78
ec,2018-2019,206972.50,210426.38
ec,2019-2020,55719.28,55340.14
ec,2020-2021,181072.64,171942.49
ec,2021-2022,740291.14,688778.66
elections,2017-2018,140324.10,144378.72
elections,2018-2019,1155786.76,1176288.96
elections,2019-2020,1254002.52,1244490.77
elections,2020-2021,360754.34,343583.26
elections,2021-2022,63689.34,59598.00
esdc-edsc,2017-2018,66998.83,69170.18
esdc-edsc,2018-2019,12924.69,13034.91
