d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,14999999.00,15344904.30
it_consulting_services,2019-2020,119543.49,117150.38
it_consulting_services,2020-2021,366667.00,349184.57
it_consulting_services,2021-2022,366667.00,340899.72
it_consulting_services,2022-2023,271233.12,243609.97
it_other,2017-2018,26291.33,27104.03
it_other,2018-2019,68433.93,69637.93
it_other,2019-2020,42607.40,42476.87
it_other,2021-2022,15330.15,14085.13
it_other,2022-2023,27428.94,24543.53
