owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2019-2020,46372.68,46318.80
cas-satj,2020-2021,23566.44,23772.59
cbsa-asfc,2017-2018,2330097.37,2401216.25
cbsa-asfc,2018-2019,323570.71,328007.77
cbsa-asfc,2019-2020,119543.49,119427.01
cbsa-asfc,2020-2021,366667.00,358962.50
cbsa-asfc,2021-2022,366667.00,278535.07
cic,2018-2019,14999999.00,15131214.46
csc-scc,2019-2020,90167.22,89764.23
dfo-mpo,2018-2019,32661.52,33008.02
dnd-mdn,2017-2018,7342825.91,7549606.53
dnd-mdn,2018-2019,6447285.33,6528413.06
dnd-mdn,2019-2020,6208280.48,6196167.48
dnd-mdn,2020-2021,5736044.60,5614128.59
dnd-mdn,2021-2022,5732538.67,4140597.27
ec,2021-2022,22162.69,20471.52
phac-aspc,2019-2020,2733333.33,2737081.05
phac-aspc,2020-2021,1266666.67,1277747.08
pwgsc-tpsgc,2018-2019,15820.00,16032.70
pwgsc-tpsgc,2019-2020,15820.00,15785.77
pwgsc-tpsgc,2020-2021,22510.05,21522.31
pwgsc-tpsgc,2021-2022,9129.95,8433.27
ssc-spc,2017-2018,26291.33,26996.09
ssc-spc,2018-2019,68433.93,69338.84
ssc-spc,2019-2020,42607.40,42471.92
ssc-spc,2021-2022,15330.15,9721.25
tc,2017-2018,12791.87,13134.76
tc,2018-2019,21850.98,22130.39
tc,2019-2020,17498.22,17462.38
tc,2020-2021,10859.82,10593.28
tc,2021-2022,11689.77,9228.62
