normalized_vendor_name,original_vendor_name
THERMO FISHER SCIENTIFIC,THERMO FISHER SCIENTIFIC
THERMO FISHER SCIENTIFIC,THERMOFISHER SCIENTIFIC
THERMO FISHER SCIENTIFIC,THERMO FISHER SCIENTIFIC INC.
THERMO FISHER SCIENTIFIC,THERMOFISHER SCIENTIFIC INC
THERMO FISHER SCIENTIFIC,Thermo Fisher Scientific
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIC LTD.
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIC COMPANY
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIC
THERMO FISHER SCIENTIFIC,Fisher Scientifics Company
THERMO FISHER SCIENTIFIC,Fisher Scientific
THERMO FISHER SCIENTIFIC,Fisher Scientific Company
THERMO FISHER SCIENTIFIC,Fisher Scientific Ltd
THERMO FISHER SCIENTIFIC,Fisher Scientific Limited
THERMO FISHER SCIENTIFIC,fisher scientific
THERMO FISHER SCIENTIFIC,Thermo Fisher Scientific Inc.
THERMO FISHER SCIENTIFIC,THERMO FISHER SCIENTIFIC INC
THERMO FISHER SCIENTIFIC,Fisher Scientifique ltée
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIC LTD
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIC LIMITED
THERMO FISHER SCIENTIFIC,Fisher Scientifc
THERMO FISHER SCIENTIFIC,fisher scientific limited
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIQUE COMPANY
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIC COMPANY/SOCIETE
THERMO FISHER SCIENTIFIC,ThermoFisher Scientific
THERMO FISHER SCIENTIFIC,FISHER SCIENTIFIQUE
THERMO FISHER SCIENTIFIC,Fisher Scientific Co.
THERMO FISHER SCIENTIFIC,Fisher Scientif
THERMO FISHER SCIENTIFIC,Fisher Scientific Co
THERMO FISHER SCIENTIFIC,@FISHER SCIENTIFIC
THERMO FISHER SCIENTIFIC,Fisher scientific limited
THERMO FISHER SCIENTIFIC,Fisher Scientific company
