d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1146365.55,1184619.45
1_facilities_and_construction,2018-2019,212936.71,218206.43
1_facilities_and_construction,2019-2020,263484.28,258704.65
1_facilities_and_construction,2020-2021,158745.19,149789.91
1_facilities_and_construction,2021-2022,1167776.04,1083782.37
2_professional_services,2017-2018,223861.19,230139.17
2_professional_services,2018-2019,186117.16,190661.18
2_professional_services,2020-2021,465134.03,443983.08
