d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,3884420.1963428636
1_facilities_and_construction,2018-2019,3244696.469372148
1_facilities_and_construction,2019-2020,5156279.091209543
1_facilities_and_construction,2020-2021,1632545.2907814006
5_transportation_and_logistics,2017-2018,2906214.988253638
