d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6411843047.41,6577219856.71
2018-2019,6614234208.11,6717151587.46
2019-2020,6182279185.11,6127527716.65
2020-2021,6379625576.76,6063693528.80
2021-2022,6342034617.06,5885875439.82
