owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,451842.31,465809.25
cbsa-asfc,2018-2019,431059.51,439319.97
cbsa-asfc,2019-2020,72040.08,72263.02
dfo-mpo,2020-2021,179355.34,171010.60
dfo-mpo,2021-2022,279763.66,260103.46
dnd-mdn,2017-2018,66963337.94,69033143.28
dnd-mdn,2018-2019,67192205.34,68479819.14
dnd-mdn,2019-2020,67376293.57,66838834.37
dnd-mdn,2020-2021,67205704.00,64001472.14
dnd-mdn,2021-2022,58332913.22,54011616.32
dnd-mdn,2022-2023,74988540.23,67100060.18
pc,2018-2019,3490.07,3522.68
pc,2019-2020,23654.94,23466.25
pc,2020-2021,7884.98,7485.34
tc,2020-2021,36850.43,34723.27
tc,2021-2022,22526.29,20363.40
tc,2022-2023,78250.74,70084.38
