d_fiscal_year,total,total_constant_2019_dollars
2017-2018,67415180.25,69498952.53
2018-2019,67626754.93,68922661.79
2019-2020,67471988.60,66934563.64
2020-2021,67429794.75,64214691.34
2021-2022,58635203.17,54292083.18
2022-2023,75066790.98,67170144.55
