d_fiscal_year,total,total_constant_2019_dollars
2017-2018,0.00,0.00
2018-2019,56886.80,57641.74
2019-2020,1534267.27,1512015.72
2020-2021,339916.42,324044.28
2021-2022,168114.05,157039.36
