normalized_vendor_name,original_vendor_name
FOX TRANSLATIONS,FOX TRANSLATIONS LTD.
FOX TRANSLATIONS,Fox Translations Ltd
FOX TRANSLATIONS,FOX TRANSLATIONS LTD
FOX TRANSLATIONS,Fox Translations Ltd.
FOX TRANSLATIONS,Fox Translations
