owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2020-2021,21000.00,19846.33
csps-efpc,2022-2023,112348.97,100332.05
dfatd-maecd,2017-2018,11300.00,11649.12
dfatd-maecd,2018-2019,11300.00,11516.54
dfatd-maecd,2019-2020,22600.00,22411.97
dfatd-maecd,2020-2021,6436.56,6065.01
dfatd-maecd,2021-2022,33884.03,31494.57
dfatd-maecd,2022-2023,19587.18,17526.69
dnd-mdn,2020-2021,20329.20,19539.31
ec,2021-2022,76749.01,71513.73
ec,2022-2023,79899.01,71426.33
hc-sc,2017-2018,38420.00,39604.20
hc-sc,2018-2019,67800.00,69028.38
hc-sc,2019-2020,57630.00,57170.29
hc-sc,2020-2021,73450.00,70013.93
hc-sc,2021-2022,79100.00,73452.49
isc-sac,2020-2021,13356.69,12631.16
isc-sac,2021-2022,43143.31,40111.44
isc-sac,2022-2023,33869.07,30306.19
nrc-cnrc,2018-2019,106555.02,108586.34
nrc-cnrc,2019-2020,108258.43,107394.86
nrc-cnrc,2020-2021,107962.64,102815.06
nrc-cnrc,2021-2022,107962.64,100375.64
nrc-cnrc,2022-2023,107962.64,96605.43
ocol-clo,2020-2021,0.00,0.00
ocol-clo,2021-2022,0.00,0.00
ocol-clo,2022-2023,11497.50,10288.01
opc-cpvp,2022-2023,22995.00,20576.02
pbc-clcc,2021-2022,11300.00,10399.03
pch,2017-2018,22101.17,22784.34
pch,2018-2019,7387.24,7577.50
pch,2021-2022,19023.14,17431.36
pch,2022-2023,38150.80,34137.49
pco-bcp,2020-2021,32388.63,30647.57
phac-aspc,2017-2018,68895.36,70947.20
phac-aspc,2018-2019,156300.86,159145.34
phac-aspc,2019-2020,200289.00,198520.42
prairiescan,2021-2022,37810.39,35153.29
prairiescan,2022-2023,22600.00,20222.57
pwgsc-tpsgc,2017-2018,161228.66,166181.37
pwgsc-tpsgc,2018-2019,159462.39,162716.59
pwgsc-tpsgc,2019-2020,94103.77,93852.05
pwgsc-tpsgc,2020-2021,357532.26,338792.69
pwgsc-tpsgc,2021-2022,423125.03,394581.41
pwgsc-tpsgc,2022-2023,545307.78,486668.05
tbs-sct,2022-2023,1005586.38,896977.46
tsb-bst,2022-2023,123836.32,110311.61
wage,2021-2022,5683.06,5137.40
wage,2022-2023,34316.94,30761.89
wd-deo,2019-2020,22600.00,22419.72
wd-deo,2020-2021,22600.00,21522.45
