owner_org,d_fiscal_year,total,total_constant_2019_dollars
cihr-irsc,2020-2021,14918.02,14148.88
cihr-irsc,2021-2022,82315.53,77422.85
dfatd-maecd,2017-2018,387646.50,398328.91
dfatd-maecd,2020-2021,66008.21,62994.64
dfatd-maecd,2021-2022,22183.29,20735.46
dfo-mpo,2021-2022,13865.68,12793.99
dnd-mdn,2017-2018,51407.99,52963.95
dnd-mdn,2018-2019,38234.83,38728.61
dnd-mdn,2019-2020,189538.81,188017.74
dnd-mdn,2020-2021,142413.04,136002.86
ssc-spc,2017-2018,1300709.97,1340720.70
ssc-spc,2018-2019,1342859.88,1367405.99
ssc-spc,2019-2020,1466097.35,1454249.68
ssc-spc,2020-2021,773468.69,737381.15
ssc-spc,2021-2022,764252.87,713889.80
tc,2018-2019,5243.92,5337.69
tc,2019-2020,22947.35,22488.35
tc,2020-2021,5531.89,5273.96
tc,2021-2022,598.65,544.34
